Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
104.32204,40.374615,144.69666,63.947426,1000.0,-14.084323,51.662163,68.42282,-96.86822,362.1666666666667,-0.1277003288269043,912.5283203125,184333,1115.9811942577362,,83
8.051145,47.531853,87.32381,-42.05052,403.0,2.449926,60.046036,97.87553,-67.59303,407.4,0.013080812059342861,902.4549560546875,186370,1119.8593699932098,,84
105.906166,17.767845,123.67401,88.13832,1000.0,-6.1190243,63.807224,140.85883,-79.65082,336.75,-0.43165770173072815,1302.352783203125,189064,1125.4343883991241,,85
-19.513197,57.886433,96.327576,-80.90859,362.0,-0.69497174,73.95392,153.25322,-63.905636,359.6666666666667,-0.17542092502117157,1402.1202392578125,191222,1129.9080302715302,,86
51.02049,50.918053,95.85898,-20.195316,760.0,2.5754287,61.894085,119.94986,-60.886974,417.8,0.4126303195953369,910.9258422851562,193311,1134.7775139808655,,87
57.68305,89.70647,154.68225,-32.1435,652.25,88.98592,61.944263,133.34807,1.3859177,777.3333333333334,6.747888565063477,543.6502075195312,195643,1140.9912323951721,,88
102.546265,49.421494,151.96776,53.12477,1000.0,57.46195,85.09075,143.78397,-58.307846,701.6666666666666,5.220358848571777,721.202880859375,197748,1147.2045314311981,,89
25.757435,49.24734,109.46511,-10.904818,581.5,8.346804,68.33963,139.74306,-44.40926,464.2,1.5429624319076538,885.0817260742188,200069,1152.222426891327,,90
42.873386,53.327328,98.52357,-29.031162,781.3333333333334,73.12782,29.08303,102.21085,44.044792,1000.0,4.510711193084717,231.51895141601562,202069,1159.6838600635529,,91
-46.766117,53.466602,25.677761,-101.74784,714.3333333333334,56.492527,155.30618,198.79285,-159.54718,800.6666666666666,1.4435276985168457,814.0460815429688,204471,1166.777216911316,,92
-175.98038,74.50373,-51.82778,-269.97433,459.8,6.8174353,85.255806,145.73741,-85.954605,555.75,0.4435563385486603,955.013916015625,206694,1171.521125793457,,93
-79.48612,99.31732,56.467888,-178.0127,871.6666666666666,-102.34205,46.767506,-51.153534,-178.0148,572.5,-8.750964164733887,1025.1151123046875,208984,1178.548026561737,,94
-124.486916,26.116486,-96.851074,-159.52515,840.0,-95.43644,89.485794,15.975973,-203.12357,875.3333333333334,-5.039065837860107,686.758544921875,211610,1185.6769366264343,,95
35.454197,26.132717,71.28046,9.683731,746.0,-79.836365,138.55931,142.96895,-220.48982,741.5,-5.719529151916504,913.3552856445312,214576,1192.784192085266,,96
-15.08701,22.431562,15.375518,-37.985622,830.6666666666666,-57.80951,44.115856,-1.1848106,-108.80546,841.3333333333334,-2.8259546756744385,381.1546630859375,217100,1199.950706243515,,97
-53.56827,45.14926,19.542944,-103.79625,599.75,70.56425,38.278755,108.843,32.285492,1000.0,4.773153305053711,286.0700378417969,219100,1206.4112603664398,,98
-15.083351,60.7266,69.31115,-71.0558,856.6666666666666,1.2603922,49.68438,68.49277,-70.00533,690.75,1.243707537651062,399.6898193359375,221863,1213.871535539627,,99
132.98941,30.29409,163.2835,102.69531,1000.0,63.052853,61.28445,108.64034,-23.576708,768.3333333333334,5.204794883728027,542.5674438476562,224168,1219.7736282348633,,100
49.797657,51.362183,98.51279,-21.220787,787.3333333333334,51.184307,88.28917,128.33957,-72.40959,795.0,3.8097352981567383,711.9810791015625,226553,1227.0344626903534,,101
69.13916,58.41088,113.59635,-13.383837,787.0,98.131546,4.6450844,102.776634,93.486465,1000.0,4.965970516204834,423.3136291503906,228553,1234.2278852462769,,102
38.05895,106.32537,226.97577,-91.10994,443.8,51.534725,69.422264,138.213,-31.733532,777.6666666666666,3.033090829849243,546.0751953125,230886,1240.2833032608032,,103
92.89166,89.44044,204.81659,-14.100151,687.6666666666666,86.87002,127.115265,273.287,-39.387497,534.5,5.9246368408203125,1519.2540283203125,233024,1245.4471640586853,,104
53.117085,62.98159,164.44705,-20.161942,562.8,88.3435,63.332558,151.67606,25.010939,1000.0,3.939143419265747,477.0753479003906,235024,1251.2226774692535,,105
123.4348,6.408291,129.8431,117.02651,1000.0,120.194626,16.047672,136.2423,104.14695,1000.0,4.247499942779541,479.33636474609375,237024,1257.1154565811157,,106
81.16607,64.46965,175.67679,9.337227,615.0,137.38211,13.730858,151.11298,123.65126,1000.0,5.17689323425293,502.0704345703125,239024,1262.4329388141632,,107
70.518906,87.60858,151.55348,-51.164524,752.0,103.00919,114.98806,196.26898,-58.99114,681.6666666666666,3.230114221572876,959.6805419921875,241069,1267.6391837596893,,108
107.25551,0.19377518,107.44928,107.06173,1000.0,68.07998,63.295486,129.69553,-18.96054,764.6666666666666,0.8232322931289673,534.2449340820312,243363,1273.6266090869904,,109
48.762646,28.492,77.25465,20.270647,1000.0,24.544563,75.0064,127.0819,-56.165367,673.75,-1.716556429862976,794.1353149414062,246058,1279.5346624851227,,110
77.33987,74.41725,150.94688,-24.605003,790.0,21.380453,67.66126,111.14873,-52.197113,755.3333333333334,-1.7087533473968506,896.3308715820312,248324,1285.3889734745026,,111
93.586266,35.058147,128.64441,58.52812,1000.0,128.3129,21.3153,149.6282,106.997604,1000.0,2.7779886722564697,420.2628173828125,250324,1290.469006538391,,112
46.490894,32.70624,79.197136,13.784653,1000.0,20.547949,72.48885,109.702736,-67.85318,827.0,-1.8757328987121582,467.24517822265625,252805,1296.1664204597473,,113
43.577347,58.008938,87.669304,-38.380898,789.6666666666666,84.80654,40.364857,139.54909,43.420174,970.6666666666666,1.0014402866363525,291.57989501953125,255717,1303.0144665241241,,114
76.910225,14.66642,91.576645,62.243805,1000.0,61.629013,6.688139,68.317154,54.940876,1000.0,0.42082011699676514,176.1653289794922,257717,1308.4391899108887,,115
72.13827,95.87812,158.23761,-61.625786,763.3333333333334,48.975605,34.576252,93.95246,9.871288,774.0,0.17046861350536346,412.0738220214844,260039,1313.5527837276459,,116
98.03259,31.806995,129.83958,66.22559,1000.0,99.82861,13.510086,113.3387,86.31853,1000.0,1.3061774969100952,229.47703552246094,262039,1319.6503686904907,,117
74.81981,63.829563,152.67583,-3.670166,763.6666666666666,139.886,15.634991,155.521,124.251015,1000.0,2.9527835845947266,430.12872314453125,264039,1325.9338467121124,,118
127.04944,9.825504,136.87494,117.22393,1000.0,137.94432,14.143314,152.08763,123.801,1000.0,3.923013925552368,307.9726257324219,266039,1332.866865158081,,119
111.26695,10.128742,121.3957,101.138214,1000.0,81.655235,46.092846,132.9784,21.190266,741.3333333333334,1.6316691637039185,415.91558837890625,268263,1338.9891726970673,,120
140.28836,26.404274,166.69264,113.884094,1000.0,115.361435,27.754044,143.11548,87.60739,1000.0,2.061657667160034,226.1654815673828,270263,1344.4709451198578,,121
63.747086,12.668421,76.415504,51.078663,1000.0,48.977524,44.614616,88.88164,-13.299965,787.3333333333334,-0.9055229425430298,402.73736572265625,272625,1351.3707547187805,,122
86.00176,63.150425,149.15219,22.851337,1000.0,125.94122,51.351944,177.29317,74.58929,1000.0,2.1904866695404053,337.8815612792969,274625,1356.7236425876617,,123
122.69838,0.49902344,123.1974,122.199356,1000.0,66.911804,37.97357,102.77853,14.363827,752.3333333333334,-0.4844827353954315,472.7525329589844,276882,1361.3366837501526,,124
99.45758,43.961037,152.62439,44.966705,734.3333333333334,40.725674,60.081493,125.68137,-3.0072937,772.0,-1.328967571258545,425.00238037109375,279198,1367.0037732124329,,125
10.293735,72.3125,167.92386,-47.33226,351.8333333333333,134.18076,5.4570084,139.63776,128.72374,1000.0,2.6995623111724854,313.1961975097656,281198,1371.5639309883118,,126
111.09842,0.4593315,111.55775,110.639084,1000.0,91.00311,14.548031,105.55115,76.455086,1000.0,0.3373258113861084,154.57899475097656,283198,1377.8669402599335,,127
-2.0544796,76.39317,119.21956,-82.6083,638.75,63.172974,29.992052,93.16502,33.18092,1000.0,0.05230523645877838,193.5479278564453,285198,1383.7565081119537,,128
73.6664,65.38707,139.05347,8.27932,1000.0,153.08023,18.925713,172.00595,134.15453,1000.0,3.066704034805298,505.25897216796875,287198,1388.3662495613098,,129
122.37728,96.048355,223.08621,-6.9152374,729.6666666666666,83.216606,33.3018,124.65125,42.252804,623.75,2.6426925659179688,499.7794189453125,289693,1393.9789624214172,,130
99.794304,101.21743,191.41837,-41.26072,680.6666666666666,50.60227,80.37762,147.13898,-56.940002,554.0,-0.6446552872657776,1041.3575439453125,292463,1399.6953115463257,,131
158.3139,0.9734421,159.28735,157.34047,1000.0,44.434093,55.889057,150.34326,-3.372406,403.0,-1.3996089696884155,1229.64892578125,294478,1403.7081174850464,,132
97.384605,76.16624,152.10135,-10.326134,753.0,105.27258,62.247753,161.04776,18.401768,744.6666666666666,2.7387118339538574,556.1609497070312,296712,1409.1255955696106,,133
123.499794,64.65286,196.61607,39.396988,748.6666666666666,151.20782,10.519508,161.72733,140.68831,1000.0,3.3638062477111816,372.1618347167969,298712,1414.274093389511,,134
102.99702,65.464355,175.27869,16.757355,750.6666666666666,133.02054,13.15958,146.18011,119.860954,1000.0,3.007568359375,353.2256164550781,300712,1419.1440176963806,,135
79.807785,77.38627,158.48256,-23.881157,598.75,142.1491,14.681854,156.83095,127.46724,1000.0,3.2919442653656006,370.72900390625,302712,1424.2420971393585,,136
123.96427,45.093624,156.85649,60.202957,727.6666666666666,64.66326,64.57403,155.40242,0.83755493,536.8,1.4603526592254639,657.4396362304688,305396,1429.327439069748,,137
66.19866,66.95658,213.60655,-10.836952,309.0,135.47029,102.83072,240.45921,-1.8348618,537.6,4.996828079223633,1163.855712890625,308084,1434.5903389453888,,138
31.365162,103.686066,209.18338,-70.7984,411.8,72.19936,59.82853,174.9438,-9.2355795,454.5,1.704103708267212,848.0374145507812,310811,1438.681836605072,,139
98.41771,69.43339,186.04347,4.850748,588.8,80.65163,116.22968,243.41257,-57.93597,440.6,2.778787851333618,1492.537109375,313014,1443.5189926624298,,140
84.054405,113.344795,217.67769,-59.43302,668.0,50.31715,80.6613,174.6669,-18.038624,513.6,-0.9658749103546143,1035.89306640625,315582,1448.1902782917023,,141
109.58112,94.92215,176.80003,-24.659027,731.6666666666666,165.65433,33.159416,198.81375,132.49492,1000.0,3.6244547367095947,568.1834106445312,317582,1452.3379020690918,,142
148.83252,129.13326,301.92413,-55.933273,601.25,54.79553,129.82095,283.81906,-61.99504,310.0,0.804646909236908,1850.8206787109375,319752,1456.6241092681885,,143
85.99493,135.76952,222.64694,-91.890976,382.6666666666667,85.215034,113.15744,256.98917,-56.352642,663.75,2.016690731048584,703.0906982421875,322407,1461.2716240882874,,144
158.25284,118.21304,279.12012,-37.400448,517.75,114.42236,125.90249,281.32254,-45.772057,519.6,3.9300971031188965,1236.7386474609375,325005,1465.958487033844,,145
62.18393,124.58668,269.11383,-50.230682,387.8333333333333,148.83792,92.084305,235.28156,0.18315887,614.0,4.187267303466797,900.8211669921875,327461,1470.3027338981628,,146
150.60768,131.59796,272.13586,-48.39381,358.5,119.93425,119.53179,270.9355,-36.807903,318.57142857142856,7.07030725479126,2148.6328125,329691,1473.7871294021606,,147
133.9984,119.442604,260.2159,-28.326393,419.8333333333333,178.1009,66.57523,229.14386,84.064064,782.6666666666666,3.3816463947296143,821.0704345703125,332039,1479.1431593894958,,148
81.14288,112.68107,226.44931,-49.393143,323.7142857142857,168.80066,120.44498,278.1337,-21.176071,418.5,6.1814751625061035,1616.02734375,334550,1483.2595100402832,,149
222.4206,86.96606,294.09436,73.79555,582.0,111.93938,114.66111,253.32655,-5.0352364,323.14285714285717,2.203300714492798,1744.43115234375,336812,1487.3184809684753,,150
143.84618,89.57541,235.03288,15.403763,368.3333333333333,247.13872,24.790712,278.9192,215.1036,392.1666666666667,12.241687774658203,1485.1859130859375,339165,1491.5871138572693,,151
234.88757,22.56849,272.78604,209.3323,458.8,169.38121,121.28208,272.47473,-36.512436,356.3333333333333,5.050394058227539,1735.820068359375,341303,1496.0153243541718,,152
