Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-229.87617,35.095997,-184.3595,-269.77417,1000.0,-219.15161,27.442183,-191.58548,-266.61734,1000.0,-27.31431007385254,435000,192.4771010875702,,86
-204.09138,53.216347,-158.97327,-278.81592,1000.0,-217.5706,55.376747,-162.5036,-291.63263,1000.0,-27.163562774658203,440000,194.67798781394958,,87
-213.95015,39.742226,-162.56137,-259.3565,1000.0,-180.00305,44.548626,-126.816315,-255.61859,1000.0,-22.514095306396484,445000,196.8894498348236,,88
-171.38512,29.036266,-146.28311,-212.07993,1000.0,-190.03061,22.284986,-164.04001,-220.28203,1000.0,-23.35319709777832,450000,199.1248414516449,,89
-156.20998,57.005344,-101.23137,-234.76227,1000.0,-185.7259,25.709475,-147.04443,-227.14389,1000.0,-23.081417083740234,455000,201.35578322410583,,90
-227.41309,53.925358,-157.85794,-289.27344,1000.0,-157.95172,63.458397,-54.202347,-212.47481,1000.0,-18.814634323120117,460000,203.5744926929474,,91
-149.35292,64.98598,-58.117916,-204.55673,1000.0,-125.60222,51.67362,-72.358025,-208.07607,1000.0,-15.516287803649902,465000,205.7575557231903,,92
-87.85354,29.696812,-47.58514,-118.31696,1000.0,-147.51843,41.82918,-102.34415,-207.64511,1000.0,-18.02585220336914,470000,207.98356175422668,,93
-119.40933,34.419617,-75.76272,-159.8953,1000.0,-148.61179,4.8267293,-139.61978,-152.99333,1000.0,-17.651674270629883,475000,210.18655490875244,,94
-63.27605,26.393414,-42.920025,-100.54913,1000.0,-151.36624,81.01169,-65.66404,-294.59045,1000.0,-18.067346572875977,480000,212.4190468788147,,95
-97.85093,99.23562,3.9668903,-232.40439,1000.0,-89.86374,18.205496,-64.63219,-108.1766,1000.0,-10.362868309020996,485000,214.63804507255554,,96
-68.12199,28.922415,-32.87713,-103.71965,1000.0,-35.48463,44.00084,35.211266,-102.45152,1000.0,-4.85459566116333,490000,216.82495641708374,,97
-62.09547,17.071957,-44.706272,-85.294876,1000.0,-81.945045,56.257347,-31.338669,-182.96185,1000.0,-10.291864395141602,495000,219.04037165641785,,98
-82.70496,24.515469,-48.074654,-101.45834,1000.0,-90.41992,61.565353,-42.75528,-210.56113,1000.0,-10.263995170593262,500000,221.2083718776703,,99
