Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,127063,10.9607315,141,,,,,,
,,,,,128000,,,10.690300941467285,43.323360443115234,43.20126724243164,74.352783203125,0.23199999999999998,0.001
,,,,,128063,126.76552,1000,,,,,,
,,,,,129000,,,12.359640121459961,42.05100631713867,42.0324592590332,119.24976348876953,0.22599999999999998,0.001
,,,,,129063,132.41515,1000,,,,,,
,,,,,129734,147.40701,671,,,,,,
199.85931,122.66163,288.7696,-148.07518,374.0,130000,,,42.58097839355469,58.89317321777344,59.41311264038086,151.83084106445312,0.21999999999999997,0.001
,,,,,130734,146.147,1000,,,,,,
,,,,,130857,20.266357,123,,,,,,
,,,,,131000,,,10.4717435836792,59.35475158691406,59.889739990234375,62.169677734375,0.21399999999999997,0.001
,,,,,131857,104.889084,1000,,,,,,
,,,,,131984,34.102524,127,,,,,,
,,,,,132000,,,10.974237442016602,53.484004974365234,52.55850601196289,74.67870330810547,0.20799999999999996,0.001
,,,,,132984,122.562546,1000,,,,,,
,,,,,133000,,,8.388683319091797,66.47998809814453,66.55449676513672,50.076988220214844,0.20199999999999996,0.001
,,,,,133984,140.76611,1000,,,,,,
,,,,,134000,,,18.594018936157227,40.088802337646484,39.456722259521484,89.67229461669922,0.19599999999999995,0.001
,,,,,134984,123.47924,1000,,,,,,
,,,,,135000,,,22.460512161254883,50.69624328613281,50.632347106933594,88.6092758178711,0.18999999999999995,0.001
,,,,,135151,7.136757,167,,,,,,
,,,,,136000,,,15.565301895141602,47.241851806640625,47.37840270996094,85.6457748413086,0.18400000000000005,0.001
,,,,,136151,94.711586,1000,,,,,,
,,,,,136487,304.05396,336,,,,,,
,,,,,137000,,,92.4248275756836,47.236244201660156,49.02077865600586,505.8672790527344,0.17799999999999994,0.001
,,,,,137487,130.55803,1000,,,,,,
,,,,,138000,,,44.621681213378906,52.314701080322266,52.947479248046875,133.34286499023438,0.17199999999999993,0.001
,,,,,138254,244.6471,767,,,,,,
,,,,,138397,30.546143,143,,,,,,
,,,,,138700,287.64078,303,,,,,,
,,,,,139000,,,22.55317497253418,55.609580993652344,56.192100524902344,95.54383850097656,0.16600000000000004,0.001
,,,,,139118,168.93338,418,,,,,,
,,,,,139606,245.59221,488,,,,,,
181.85,60.95535,280.3064,107.063194,718.2,140000,,,67.95536804199219,39.83590316772461,42.31293487548828,219.6241912841797,0.15999999999999992,0.001
,,,,,140007,-169.57265,401,,,,,,
,,,,,140537,248.19292,530,,,,,,
,,,,,141000,,,5.509891033172607,57.711238861083984,57.43531799316406,48.35000991821289,0.15400000000000003,0.001
,,,,,141537,64.00252,1000,,,,,,
,,,,,141979,245.38223,442,,,,,,
,,,,,142000,,,9.144937515258789,49.99685287475586,49.90428161621094,85.1943588256836,0.14800000000000002,0.001
,,,,,142979,114.20659,1000,,,,,,
,,,,,143000,,,9.28722095489502,39.31218338012695,39.85731887817383,61.39918899536133,0.1419999999999999,0.001
,,,,,143602,145.23744,623,,,,,,
,,,,,144000,,,21.624778747558594,41.45032501220703,41.14584732055664,132.5474853515625,0.136,0.001
,,,,,144602,138.83867,1000,,,,,,
,,,,,145000,,,8.137059211730957,63.500946044921875,63.38072967529297,64.73699188232422,0.13,0.001
,,,,,145481,76.04212,879,,,,,,
,,,,,146000,221.94936,519,,,,,,
,,,,,146000,,,27.59090805053711,59.23340606689453,57.73046112060547,104.97317504882812,0.12399999999999989,0.001
,,,,,147000,57.962864,1000,,,,,,
,,,,,147000,,,19.75429344177246,65.54339599609375,66.1863784790039,84.09435272216797,0.118,0.001
,,,,,148000,-113.83874,1000,,,,,,
,,,,,148000,,,13.94277572631836,45.92034149169922,45.85218811035156,91.01678466796875,0.11199999999999999,0.001
,,,,,148894,216.39426,894,,,,,,
,,,,,149000,,,18.04537582397461,48.05644226074219,48.71770095825195,91.26113891601562,0.10599999999999998,0.001
,,,,,149171,268.62408,277,,,,,,
234.07974,47.135406,298.7549,131.24692,345.7,150000,,,43.86611557006836,66.43537902832031,66.4737548828125,193.87535095214844,0.1,0.001
,,,,,150024,213.00212,853,,,,,,
,,,,,150528,292.42407,504,,,,,,
,,,,,150926,260.68158,398,,,,,,
,,,,,151000,,,8.14212417602539,51.921791076660156,52.19924545288086,77.09761810302734,0.09946666666666668,0.001
,,,,,151432,-249.2517,506,,,,,,
,,,,,151775,226.72105,343,,,,,,
,,,,,152000,,,9.40284252166748,53.812477111816406,53.79107666015625,64.98278045654297,0.09893333333333335,0.001
,,,,,152654,198.85294,879,,,,,,
,,,,,153000,,,5.9723286628723145,61.29328918457031,61.21378707885742,54.42044448852539,0.0984,0.001
,,,,,153089,163.40817,435,,,,,,
,,,,,154000,,,12.054300308227539,59.94180679321289,60.34968566894531,104.04317474365234,0.09786666666666667,0.001
,,,,,154089,-98.56325,1000,,,,,,
,,,,,154394,245.62593,305,,,,,,
,,,,,155000,,,6.392005920410156,36.13319396972656,36.75768280029297,63.71074295043945,0.09733333333333334,0.001
,,,,,155394,3.770797,1000,,,,,,
,,,,,155761,271.16055,367,,,,,,
,,,,,156000,,,3.9424936771392822,71.93927001953125,71.55006408691406,53.08076095581055,0.09680000000000001,0.001
,,,,,156346,267.32178,585,,,,,,
,,,,,157000,,,5.453068733215332,66.56721496582031,65.98281860351562,52.64389419555664,0.09626666666666667,0.001
,,,,,157004,257.65668,658,,,,,,
,,,,,157348,266.53687,344,,,,,,
,,,,,157788,279.34552,440,,,,,,
,,,,,158000,,,23.14594841003418,50.008243560791016,50.05049514770508,83.17106628417969,0.09573333333333334,0.001
,,,,,158326,-270.4059,538,,,,,,
,,,,,158798,233.61444,472,,,,,,
,,,,,159000,,,6.569655895233154,52.6208381652832,53.31322479248047,83.64734649658203,0.0952,0.001
,,,,,159076,255.92271,278,,,,,,
,,,,,159456,261.7621,380,,,,,,
,,,,,159901,220.03877,445,,,,,,
-9.581479,180.80684,195.3321,-335.5758,720.9,160000,,,4.063965797424316,61.05904769897461,61.48412322998047,59.632686614990234,0.09466666666666668,0.001
,,,,,160265,240.79512,364,,,,,,
,,,,,161000,,,5.690563678741455,69.69286346435547,69.5482177734375,38.41147232055664,0.09413333333333333,0.001
,,,,,161228,122.95209,963,,,,,,
,,,,,162000,,,16.922475814819336,52.106529235839844,51.948890686035156,83.96891784667969,0.0936,0.001
,,,,,162136,155.31189,908,,,,,,
,,,,,163000,,,9.451362609863281,58.69157409667969,58.488895416259766,54.81147003173828,0.09306666666666667,0.001
,,,,,163136,9.767852,1000,,,,,,
,,,,,163391,-163.26718,255,,,,,,
,,,,,163922,247.40477,531,,,,,,
,,,,,164000,,,11.712387084960938,60.68344497680664,61.44635772705078,77.83902740478516,0.09253333333333334,0.001
,,,,,164397,255.0369,475,,,,,,
,,,,,164858,278.7046,461,,,,,,
,,,,,165000,,,8.194131851196289,54.02684020996094,54.11125564575195,53.97032928466797,0.092,0.001
,,,,,165297,234.03752,439,,,,,,
,,,,,165586,271.50592,289,,,,,,
,,,,,165975,231.18951,389,,,,,,
,,,,,166000,,,11.252704620361328,50.850677490234375,50.89794158935547,76.57108306884766,0.09146666666666667,0.001
,,,,,166399,-143.67725,424,,,,,,
,,,,,166722,257.07758,323,,,,,,
,,,,,167000,,,10.886550903320312,65.03883361816406,65.18612670898438,66.3707046508789,0.09093333333333334,0.001
,,,,,167295,195.05148,573,,,,,,
,,,,,167863,287.57468,568,,,,,,
,,,,,168000,,,5.09235954284668,55.61506271362305,56.07345199584961,59.02592086791992,0.09040000000000001,0.001
,,,,,168262,-72.45259,399,,,,,,
,,,,,168691,278.10724,429,,,,,,
,,,,,169000,,,15.326616287231445,42.108604431152344,41.9837646484375,76.10480499267578,0.08986666666666668,0.001
,,,,,169311,231.9951,620,,,,,,
,,,,,169884,217.80954,573,,,,,,
182.08025,123.57827,282.38556,-83.69328,394.3,170000,,,24.38913345336914,52.21994400024414,51.10270690917969,148.0675811767578,0.08933333333333333,0.001
,,,,,170273,226.47644,389,,,,,,
,,,,,170930,218.8324,657,,,,,,
,,,,,171000,,,13.448243141174316,65.28423309326172,65.33611297607422,53.14638137817383,0.0888,0.001
,,,,,171188,296.0569,258,,,,,,
,,,,,171498,236.90738,310,,,,,,
,,,,,172000,,,5.233885765075684,61.749542236328125,62.041072845458984,67.6424560546875,0.08826666666666667,0.001
,,,,,172320,-142.85977,822,,,,,,
,,,,,173000,,,14.319296836853027,62.594017028808594,62.52049255371094,62.925926208496094,0.08773333333333334,0.001
,,,,,173045,271.9755,725,,,,,,
,,,,,173405,235.62221,360,,,,,,
,,,,,173759,299.37115,354,,,,,,
,,,,,174000,,,11.054518699645996,55.840213775634766,54.339019775390625,126.53522491455078,0.0872,0.001
,,,,,174307,235.59816,548,,,,,,
,,,,,174659,262.32367,352,,,,,,
,,,,,174964,296.6804,305,,,,,,
,,,,,175000,,,22.479169845581055,55.41639709472656,56.23595428466797,114.54325103759766,0.08666666666666667,0.001
,,,,,175325,258.28723,361,,,,,,
,,,,,176000,,,9.383708953857422,61.58988952636719,60.968196868896484,59.973419189453125,0.08613333333333334,0.001
,,,,,176325,13.937343,1000,,,,,,
,,,,,177000,,,13.742600440979004,60.92793273925781,62.43914794921875,141.7841339111328,0.08560000000000001,0.001
,,,,,177109,237.1701,784,,,,,,
,,,,,177284,26.824295,175,,,,,,
,,,,,177567,276.17184,283,,,,,,
,,,,,178000,,,6.710382461547852,45.04338073730469,45.32257080078125,50.21228790283203,0.08506666666666667,0.001
,,,,,178013,209.96776,446,,,,,,
,,,,,178619,203.0954,606,,,,,,
,,,,,178964,240.53662,345,,,,,,
,,,,,179000,,,10.049051284790039,48.87579345703125,49.67791748046875,85.0210189819336,0.08453333333333334,0.001
,,,,,179418,287.15857,454,,,,,,
,,,,,179682,234.15413,264,,,,,,
209.64792,65.11954,276.96136,69.40908,498.1,180000,,,10.033263206481934,48.76200866699219,48.50018310546875,59.15426254272461,0.084,0.001
,,,,,180029,261.3537,347,,,,,,
,,,,,180453,273.00714,424,,,,,,
,,,,,180945,262.2163,492,,,,,,
,,,,,181000,,,26.49689483642578,54.917091369628906,54.206390380859375,96.69979858398438,0.08346666666666668,0.001
,,,,,181249,284.53006,304,,,,,,
,,,,,181509,289.33057,260,,,,,,
,,,,,181888,255.37343,379,,,,,,
,,,,,182000,,,5.3879780769348145,73.9897232055664,74.284423828125,63.618221282958984,0.08293333333333333,0.001
,,,,,182827,210.73819,939,,,,,,
,,,,,183000,,,100.41192626953125,57.23198699951172,58.747100830078125,100.70545196533203,0.0824,0.001
,,,,,183289,243.29228,462,,,,,,
,,,,,183750,248.99928,461,,,,,,
,,,,,184000,,,11.005669593811035,54.8366813659668,54.35598373413086,72.63066864013672,0.08186666666666667,0.001
,,,,,184178,267.57806,428,,,,,,
,,,,,184706,230.87177,528,,,,,,
,,,,,185000,,,9.67559814453125,64.03351593017578,63.80982971191406,61.99293518066406,0.08133333333333334,0.001
,,,,,185649,242.45935,943,,,,,,
,,,,,185932,296.0238,283,,,,,,
,,,,,186000,,,16.74501609802246,58.24159240722656,58.363094329833984,88.40027618408203,0.08080000000000001,0.001
,,,,,186231,215.29831,299,,,,,,
,,,,,186877,256.84796,646,,,,,,
,,,,,187000,,,5.543136119842529,59.013267517089844,58.770057678222656,46.42930221557617,0.08026666666666667,0.001
,,,,,187463,265.0378,586,,,,,,
,,,,,187885,233.68619,422,,,,,,
,,,,,188000,,,33.7950553894043,48.782997131347656,49.174129486083984,135.2475128173828,0.07973333333333334,0.001
,,,,,188256,251.70041,371,,,,,,
,,,,,188671,297.43054,415,,,,,,
,,,,,189000,,,11.918268203735352,69.506591796875,68.80411529541016,69.31119537353516,0.0792,0.001
,,,,,189046,199.31238,375,,,,,,
,,,,,189481,210.37283,435,,,,,,
,,,,,189916,265.08148,435,,,,,,
202.8353,80.29994,267.35272,-2.4182587,499.5,190000,,,4.414141654968262,56.13425827026367,56.200965881347656,30.06787109375,0.07866666666666668,0.001
,,,,,190590,231.0881,674,,,,,,
,,,,,190777,-32.586708,187,,,,,,
,,,,,191000,,,5.522614479064941,59.54794692993164,59.886924743652344,41.2006721496582,0.07813333333333333,0.001
,,,,,191229,188.13885,452,,,,,,
,,,,,191554,-271.3983,325,,,,,,
,,,,,192000,,,4.9965691566467285,51.0508918762207,51.324039459228516,50.484832763671875,0.0776,0.001
,,,,,192111,166.09119,557,,,,,,
,,,,,192798,-298.5115,687,,,,,,
,,,,,193000,,,17.394033432006836,51.788692474365234,50.58488464355469,103.28864288330078,0.07706666666666667,0.001
,,,,,193284,283.18433,486,,,,,,
,,,,,193701,251.75908,417,,,,,,
,,,,,194000,,,5.157716274261475,65.93768310546875,65.86113739013672,40.85564041137695,0.07653333333333334,0.001
,,,,,194070,272.19043,369,,,,,,
,,,,,194248,250.82721,178,,,,,,
,,,,,194652,265.9897,404,,,,,,
,,,,,195000,,,5.350196838378906,62.49006652832031,62.084815979003906,47.24095153808594,0.07600000000000001,0.001
,,,,,195103,250.73485,451,,,,,,
,,,,,195575,255.92111,472,,,,,,
,,,,,195899,252.14319,324,,,,,,
,,,,,196000,,,6.540766716003418,65.1550521850586,64.95992279052734,90.70890045166016,0.07546666666666668,0.001
,,,,,196149,263.255,250,,,,,,
,,,,,196493,-5.5095215,344,,,,,,
,,,,,197000,,,6.798487663269043,65.13249969482422,65.14260864257812,55.915626525878906,0.07493333333333334,0.001
,,,,,197020,214.7692,527,,,,,,
,,,,,197492,255.10449,472,,,,,,
,,,,,197822,258.19446,330,,,,,,
,,,,,198000,,,14.446416854858398,67.95296478271484,68.31544494628906,86.95291900634766,0.07440000000000001,0.001
,,,,,198026,265.56927,204,,,,,,
,,,,,198336,292.84607,310,,,,,,
,,,,,198621,244.10391,285,,,,,,
,,,,,199000,,,18.87444305419922,59.15497589111328,58.94935607910156,176.43533325195312,0.07386666666666666,0.001
,,,,,199598,229.86467,977,,,,,,
174.98715,84.37406,256.0944,-8.261541,734.7,200000,,,16.7039794921875,66.03988647460938,66.34329986572266,67.89158630371094,0.07333333333333333,0.001
,,,,,200173,260.5154,575,,,,,,
,,,,,200389,274.86475,216,,,,,,
,,,,,200703,232.76285,314,,,,,,
,,,,,201000,,,13.374808311462402,60.102638244628906,60.24288558959961,89.13751220703125,0.0728,0.001
,,,,,201590,237.08524,887,,,,,,
,,,,,201913,210.55936,323,,,,,,
,,,,,202000,,,8.93696403503418,66.69477844238281,66.52720642089844,60.327816009521484,0.07226666666666667,0.001
,,,,,202186,253.6309,273,,,,,,
,,,,,202478,259.86206,292,,,,,,
,,,,,202828,254.86674,350,,,,,,
,,,,,203000,,,9.9724760055542,65.7120590209961,65.33274841308594,106.37539672851562,0.07173333333333334,0.001
,,,,,203828,-77.31241,1000,,,,,,
,,,,,203929,25.470665,101,,,,,,
,,,,,204000,,,92.63655090332031,60.62348937988281,61.478248596191406,92.51307678222656,0.07120000000000001,0.001
,,,,,204929,111.269356,1000,,,,,,
,,,,,205000,,,13.36473560333252,63.62895965576172,65.04203796386719,107.39636993408203,0.07066666666666667,0.001
,,,,,205215,278.57056,286,,,,,,
,,,,,205645,205.03723,430,,,,,,
,,,,,205913,256.48016,268,,,,,,
,,,,,206000,,,7.439838409423828,58.9310302734375,58.60116195678711,52.05589294433594,0.07013333333333334,0.001
,,,,,206480,229.09808,567,,,,,,
,,,,,207000,,,13.320277214050293,56.80061340332031,57.201316833496094,83.47592163085938,0.06960000000000001,0.001
,,,,,207062,286.7312,582,,,,,,
,,,,,207643,272.49033,581,,,,,,
,,,,,207859,261.4496,216,,,,,,
,,,,,208000,,,7.355051040649414,52.74033737182617,53.3293571472168,57.589107513427734,0.06906666666666667,0.001
,,,,,208191,258.8255,332,,,,,,
,,,,,208401,260.91016,210,,,,,,
,,,,,208797,280.19077,396,,,,,,
,,,,,209000,,,20.359437942504883,52.83218002319336,53.153995513916016,100.3020248413086,0.06853333333333333,0.001
,,,,,209068,257.6526,271,,,,,,
,,,,,209545,216.80635,477,,,,,,
190.74747,118.38636,309.96307,-54.070797,299.9,210000,,,2.964250326156616,60.00276184082031,59.75352096557617,29.931913375854492,0.068,0.001
,,,,,210224,209.05655,679,,,,,,
,,,,,210543,234.07053,319,,,,,,
,,,,,210899,299.78516,356,,,,,,
,,,,,211000,,,6.664857864379883,59.62729263305664,60.23435974121094,73.52323150634766,0.06746666666666667,0.001
,,,,,211378,224.57547,479,,,,,,
,,,,,211786,275.48758,408,,,,,,
,,,,,212000,,,23.517087936401367,61.1981315612793,60.9786262512207,91.48287200927734,0.06693333333333334,0.001
,,,,,212097,256.47955,311,,,,,,
,,,,,212485,236.56473,388,,,,,,
,,,,,212880,266.82285,395,,,,,,
,,,,,213000,,,87.89717864990234,49.86734390258789,51.015380859375,83.53996276855469,0.06640000000000001,0.001
,,,,,213130,273.23444,250,,,,,,
,,,,,213593,-261.011,463,,,,,,
,,,,,214000,,,10.10622501373291,57.839473724365234,58.72021484375,120.48712921142578,0.06586666666666667,0.001
,,,,,214019,-24.672775,426,,,,,,
,,,,,214241,247.60017,222,,,,,,
,,,,,214500,240.21854,259,,,,,,
,,,,,215000,,,7.026623725891113,66.68627166748047,66.56734466552734,65.28868865966797,0.06533333333333333,0.001
,,,,,215031,264.2473,531,,,,,,
,,,,,215454,277.76343,423,,,,,,
,,,,,215742,254.91154,288,,,,,,
,,,,,216000,,,3.042922019958496,64.603759765625,64.26773071289062,32.1538200378418,0.0648,0.001
,,,,,216035,262.3871,293,,,,,,
,,,,,216330,273.2704,295,,,,,,
,,,,,217000,,,20.279024124145508,58.89667892456055,58.27589416503906,97.63676452636719,0.06426666666666667,0.001
,,,,,217330,46.534912,1000,,,,,,
,,,,,218000,,,8.088432312011719,56.568172454833984,57.557044982910156,97.07910919189453,0.06373333333333334,0.001
,,,,,218330,-37.464077,1000,,,,,,
,,,,,219000,,,9.018152236938477,56.697059631347656,56.73003005981445,59.971031188964844,0.0632,0.001
,,,,,219089,232.30716,759,,,,,,
,,,,,219759,222.11313,670,,,,,,
212.93076,83.77713,271.29175,-32.571007,452.4,220000,,,26.926273345947266,72.79485321044922,72.20018005371094,92.2999496459961,0.06266666666666668,0.001
,,,,,220121,282.1416,362,,,,,,
,,,,,220722,278.3518,601,,,,,,
,,,,,221000,,,4.151125431060791,65.74823760986328,66.06687927246094,36.07695770263672,0.06213333333333334,0.001
,,,,,221627,136.46938,905,,,,,,
,,,,,222000,,,132.80117797851562,64.54483032226562,64.39140319824219,800.7339477539062,0.06160000000000001,0.001
,,,,,222176,238.99931,549,,,,,,
,,,,,222608,242.95465,432,,,,,,
,,,,,222783,285.5816,175,,,,,,
,,,,,223000,,,9.939533233642578,73.46534729003906,73.26045227050781,60.715946197509766,0.06106666666666667,0.001
,,,,,223034,240.71036,251,,,,,,
,,,,,223552,-103.757996,518,,,,,,
,,,,,223943,264.74234,391,,,,,,
,,,,,224000,,,8.805200576782227,73.32331085205078,73.82969665527344,46.83605194091797,0.060533333333333335,0.001
,,,,,224500,155.35153,557,,,,,,
,,,,,225000,,,4.75754976272583,73.43867492675781,72.9317855834961,43.58824157714844,0.060000000000000005,0.001
,,,,,225500,-0.33096355,1000,,,,,,
,,,,,226000,,,8.234902381896973,64.235107421875,64.70217895507812,60.661556243896484,0.05946666666666667,0.001
,,,,,226500,132.93605,1000,,,,,,
,,,,,226972,231.12808,472,,,,,,
,,,,,227000,,,5.074328422546387,72.0342788696289,71.47870635986328,53.302120208740234,0.05893333333333334,0.001
,,,,,227588,203.74413,616,,,,,,
,,,,,227824,266.97894,236,,,,,,
,,,,,228000,,,3.551473617553711,55.592529296875,55.37871170043945,30.25547981262207,0.0584,0.001
,,,,,228146,-135.24619,322,,,,,,
,,,,,228928,-160.19394,782,,,,,,
,,,,,229000,,,7.2640581130981445,59.18461608886719,58.8469352722168,55.54107666015625,0.05786666666666668,0.001
,,,,,229419,210.91084,491,,,,,,
147.63394,118.67054,267.32623,-113.32541,446.1,230000,,,3.73490571975708,61.108177185058594,60.65471649169922,40.5938720703125,0.05733333333333334,0.001
,,,,,230154,198.20953,735,,,,,,
,,,,,230424,275.54996,270,,,,,,
,,,,,230741,249.36766,317,,,,,,
,,,,,231000,,,112.023193359375,64.04273223876953,64.01765441894531,214.18862915039062,0.0568,0.001
,,,,,231380,295.32495,639,,,,,,
,,,,,232000,,,12.262024879455566,77.14771270751953,77.87657165527344,71.6755599975586,0.05626666666666667,0.001
,,,,,232300,-194.68567,920,,,,,,
,,,,,232754,251.26744,454,,,,,,
,,,,,232981,282.21124,227,,,,,,
,,,,,233000,,,20.377485275268555,55.29493713378906,55.92203903198242,101.50849151611328,0.055733333333333336,0.001
,,,,,233208,268.50977,227,,,,,,
,,,,,233486,274.3151,278,,,,,,
,,,,,234000,,,254.7696533203125,69.29580688476562,68.06932830810547,485.9271240234375,0.0552,0.001
,,,,,234486,-52.727135,1000,,,,,,
,,,,,234832,250.0164,346,,,,,,
,,,,,235000,,,8.421104431152344,66.40711212158203,65.9822998046875,51.92818069458008,0.054666666666666676,0.001
,,,,,235254,241.34373,422,,,,,,
,,,,,235737,276.33133,483,,,,,,
,,,,,236000,,,19.79136848449707,64.16932678222656,63.678871154785156,86.76013946533203,0.05413333333333334,0.001
,,,,,236172,246.37671,435,,,,,,
,,,,,236792,237.08769,620,,,,,,
,,,,,237000,,,6.265384674072266,65.58230590820312,64.95515441894531,49.58578872680664,0.05360000000000001,0.001
,,,,,237072,289.12106,280,,,,,,
,,,,,237328,290.714,256,,,,,,
,,,,,237640,283.02313,312,,,,,,
,,,,,237898,316.4504,258,,,,,,
,,,,,238000,,,13.095748901367188,60.53147888183594,60.86103820800781,65.4154052734375,0.05306666666666667,0.001
,,,,,238250,225.034,352,,,,,,
,,,,,238553,261.07214,303,,,,,,
,,,,,238966,248.03047,413,,,,,,
,,,,,239000,,,6.519162654876709,68.27262878417969,68.00617218017578,50.726566314697266,0.052533333333333335,0.001
,,,,,239167,277.87958,201,,,,,,
,,,,,239417,291.78625,250,,,,,,
,,,,,239697,294.44318,280,,,,,,
231.84013,37.177994,279.95862,165.4357,371.7,240000,,,8.247186660766602,58.66226577758789,58.06525421142578,57.253841400146484,0.052000000000000005,0.001
,,,,,240014,231.99898,317,,,,,,
,,,,,240278,280.04443,264,,,,,,
,,,,,240540,254.96663,262,,,,,,
,,,,,240929,245.70131,389,,,,,,
,,,,,241000,,,6.286273002624512,74.99452209472656,74.360595703125,79.42567443847656,0.05146666666666667,0.001
,,,,,241450,206.39783,521,,,,,,
,,,,,241752,225.19847,302,,,,,,
,,,,,242000,,,11.492570877075195,72.97835540771484,73.0684585571289,86.0111312866211,0.050933333333333344,0.001
,,,,,242029,278.551,277,,,,,,
,,,,,242281,284.0844,252,,,,,,
,,,,,242627,202.74828,346,,,,,,
,,,,,242922,241.69124,295,,,,,,
,,,,,243000,,,9.394562721252441,62.421356201171875,62.22158432006836,53.57988739013672,0.05040000000000001,0.001
,,,,,243331,224.6435,409,,,,,,
,,,,,244000,,,76.03727722167969,52.998722076416016,54.063758850097656,128.981201171875,0.04986666666666667,0.001
,,,,,244107,196.07123,776,,,,,,
,,,,,244396,259.42563,289,,,,,,
,,,,,245000,,,4.413476467132568,66.47054290771484,67.10816192626953,52.07014465332031,0.04933333333333334,0.001
,,,,,245126,224.35913,730,,,,,,
,,,,,245485,266.0288,359,,,,,,
,,,,,246000,,,7.672850131988525,65.09344482421875,64.50939178466797,61.021575927734375,0.0488,0.001
,,,,,246238,209.63596,753,,,,,,
,,,,,246560,224.47339,322,,,,,,
,,,,,246801,246.75334,241,,,,,,
,,,,,247000,,,8.901147842407227,55.106788635253906,54.57938003540039,80.9207534790039,0.04826666666666667,0.001
,,,,,247460,146.38986,659,,,,,,
,,,,,247750,221.15176,290,,,,,,
,,,,,248000,,,37.07218551635742,60.23082733154297,61.80527877807617,149.3790283203125,0.047733333333333336,0.001
,,,,,248672,103.22485,922,,,,,,
,,,,,248884,233.58093,212,,,,,,
,,,,,249000,,,35.72615051269531,75.30168914794922,74.4653091430664,233.43228149414062,0.0472,0.001
,,,,,249229,267.37378,345,,,,,,
,,,,,249503,254.42433,274,,,,,,
,,,,,249927,242.59532,424,,,,,,
176.09276,113.02875,278.9687,-41.04975,476.1,250000,,,4.743131637573242,63.99604797363281,63.95858383178711,48.112281799316406,0.046666666666666676,0.001
,,,,,250140,257.9475,213,,,,,,
,,,,,250449,241.2463,309,,,,,,
,,,,,250664,255.32114,215,,,,,,
,,,,,251000,,,7.405240058898926,69.41786193847656,69.75814819335938,70.97644805908203,0.04613333333333334,0.001
,,,,,251371,185.9177,707,,,,,,
,,,,,251651,-188.58478,280,,,,,,
,,,,,251865,230.16669,214,,,,,,
,,,,,252000,,,7.261316299438477,72.41661834716797,72.15764617919922,69.68951416015625,0.0456,0.001
,,,,,252793,53.183956,928,,,,,,
,,,,,253000,,,14.43746280670166,68.89238739013672,68.68065643310547,93.54681396484375,0.04506666666666667,0.001
,,,,,253120,217.46756,327,,,,,,
,,,,,253445,260.7539,325,,,,,,
,,,,,253876,-135.55423,431,,,,,,
,,,,,254000,,,10.052720069885254,57.72206115722656,58.217140197753906,78.50877380371094,0.044533333333333334,0.001
,,,,,254450,283.05643,574,,,,,,
,,,,,254862,230.14229,412,,,,,,
,,,,,255000,,,11.085273742675781,69.88114929199219,70.72616577148438,109.37248992919922,0.04400000000000001,0.001
,,,,,255286,256.7664,424,,,,,,
,,,,,255670,238.85217,384,,,,,,
,,,,,255956,283.70444,286,,,,,,
,,,,,256000,,,6.766612529754639,57.481422424316406,56.981689453125,60.00283432006836,0.043466666666666674,0.001
,,,,,256091,-1.0075302,135,,,,,,
,,,,,256486,269.36148,395,,,,,,
,,,,,256927,192.88766,441,,,,,,
,,,,,257000,,,70.48551177978516,69.75080871582031,69.74526977539062,93.97209167480469,0.04293333333333334,0.001
,,,,,257555,250.52567,628,,,,,,
,,,,,257797,283.56314,242,,,,,,
,,,,,258000,,,10.860749244689941,65.24746704101562,66.25830078125,104.49810791015625,0.04240000000000001,0.001
,,,,,258134,295.4355,337,,,,,,
,,,,,258389,237.05933,255,,,,,,
,,,,,259000,,,4.309556007385254,68.58643341064453,68.77513885498047,46.69729232788086,0.04186666666666667,0.001
,,,,,259042,-134.10382,653,,,,,,
,,,,,259364,302.3658,322,,,,,,
,,,,,259631,264.45795,267,,,,,,
195.45259,94.60245,267.3922,-53.77185,481.2,260000,,,12.012139320373535,56.25120162963867,56.446083068847656,105.95145416259766,0.04133333333333334,0.001
,,,,,260195,264.01166,564,,,,,,
,,,,,260463,232.59122,268,,,,,,
,,,,,260795,217.4127,332,,,,,,
,,,,,261000,,,8.10372257232666,63.31929397583008,63.004276275634766,73.93585205078125,0.0408,0.001
,,,,,261155,206.01611,360,,,,,,
,,,,,261388,238.87941,233,,,,,,
,,,,,261916,259.83774,528,,,,,,
,,,,,262000,,,21.45047950744629,66.78797149658203,66.50251007080078,68.66352844238281,0.040266666666666666,0.001
,,,,,262371,221.68271,455,,,,,,
,,,,,263000,,,6.953573703765869,70.98224639892578,70.91878509521484,60.47059631347656,0.03973333333333334,0.001
,,,,,263100,143.98897,729,,,,,,
,,,,,263328,242.51971,228,,,,,,
,,,,,263622,281.1232,294,,,,,,
,,,,,264000,,,6.967275619506836,74.05335235595703,74.694580078125,67.00125122070312,0.039200000000000006,0.001
,,,,,264124,201.96918,502,,,,,,
,,,,,264519,270.82745,395,,,,,,
,,,,,264788,207.0845,269,,,,,,
,,,,,265000,,,8.494243621826172,68.15827178955078,67.78718566894531,78.3128662109375,0.03866666666666667,0.001
,,,,,265009,266.2677,221,,,,,,
